first_gap,gap_step,window_total,n_target_peaks,n_matched,frac_matched,total_abs_centre_residual,rms_centre_residual,mean_abs_centre_residual,anchor_mjd
653.0,17.0,200.0,7,1,0.14285714285714285,75.0,75.0,75.0,50014.067
654.0,16.0,200.0,7,1,0.14285714285714285,75.0,75.0,75.0,50014.067
655.0,15.0,200.0,7,1,0.14285714285714285,75.0,75.0,75.0,50014.067
659.0,11.0,200.0,7,1,0.14285714285714285,75.0,75.0,75.0,50014.067
660.0,10.0,200.0,7,1,0.14285714285714285,75.0,75.0,75.0,50014.067
661.0,9.0,200.0,7,1,0.14285714285714285,75.0,75.0,75.0,50014.067
662.0,8.0,200.0,7,1,0.14285714285714285,75.0,75.0,75.0,50014.067
654.0,16.0,250.0,7,1,0.14285714285714285,75.0,75.0,75.0,50014.067
659.0,11.0,250.0,7,1,0.14285714285714285,75.0,75.0,75.0,50014.067
660.0,10.0,250.0,7,1,0.14285714285714285,75.0,75.0,75.0,50014.067
661.0,9.0,250.0,7,1,0.14285714285714285,75.0,75.0,75.0,50014.067
650.0,19.0,200.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
651.0,18.0,200.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
652.0,17.0,200.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
653.0,16.0,200.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
654.0,15.0,200.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
658.0,11.0,200.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
659.0,10.0,200.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
660.0,9.0,200.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
661.0,8.0,200.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
652.0,17.0,250.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
653.0,16.0,250.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
658.0,11.0,250.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
659.0,10.0,250.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
660.0,9.0,250.0,7,1,0.14285714285714285,78.0,78.0,78.0,50014.067
650.0,18.0,200.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
651.0,17.0,200.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
652.0,16.0,200.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
657.0,11.0,200.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
658.0,10.0,200.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
659.0,9.0,200.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
650.0,18.0,250.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
651.0,17.0,250.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
652.0,16.0,250.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
657.0,11.0,250.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
658.0,10.0,250.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
659.0,9.0,250.0,7,1,0.14285714285714285,81.0,81.0,81.0,50014.067
650.0,17.0,200.0,7,1,0.14285714285714285,84.0,84.0,84.0,50014.067
651.0,16.0,200.0,7,1,0.14285714285714285,84.0,84.0,84.0,50014.067
655.0,12.0,200.0,7,1,0.14285714285714285,84.0,84.0,84.0,50014.067
656.0,11.0,200.0,7,1,0.14285714285714285,84.0,84.0,84.0,50014.067
657.0,10.0,200.0,7,1,0.14285714285714285,84.0,84.0,84.0,50014.067
658.0,9.0,200.0,7,1,0.14285714285714285,84.0,84.0,84.0,50014.067
650.0,17.0,250.0,7,1,0.14285714285714285,84.0,84.0,84.0,50014.067
651.0,16.0,250.0,7,1,0.14285714285714285,84.0,84.0,84.0,50014.067
656.0,11.0,250.0,7,1,0.14285714285714285,84.0,84.0,84.0,50014.067
657.0,10.0,250.0,7,1,0.14285714285714285,84.0,84.0,84.0,50014.067
658.0,9.0,250.0,7,1,0.14285714285714285,84.0,84.0,84.0,50014.067
650.0,16.0,200.0,7,1,0.14285714285714285,87.0,87.0,87.0,50014.067
654.0,12.0,200.0,7,1,0.14285714285714285,87.0,87.0,87.0,50014.067
655.0,11.0,200.0,7,1,0.14285714285714285,87.0,87.0,87.0,50014.067
656.0,10.0,200.0,7,1,0.14285714285714285,87.0,87.0,87.0,50014.067
657.0,9.0,200.0,7,1,0.14285714285714285,87.0,87.0,87.0,50014.067
650.0,16.0,250.0,7,1,0.14285714285714285,87.0,87.0,87.0,50014.067
655.0,11.0,250.0,7,1,0.14285714285714285,87.0,87.0,87.0,50014.067
656.0,10.0,250.0,7,1,0.14285714285714285,87.0,87.0,87.0,50014.067
653.0,12.0,200.0,7,1,0.14285714285714285,90.0,90.0,90.0,50014.067
654.0,11.0,200.0,7,1,0.14285714285714285,90.0,90.0,90.0,50014.067
655.0,10.0,200.0,7,1,0.14285714285714285,90.0,90.0,90.0,50014.067
656.0,9.0,200.0,7,1,0.14285714285714285,90.0,90.0,90.0,50014.067
653.0,12.0,250.0,7,1,0.14285714285714285,90.0,90.0,90.0,50014.067
654.0,11.0,250.0,7,1,0.14285714285714285,90.0,90.0,90.0,50014.067
655.0,10.0,250.0,7,1,0.14285714285714285,90.0,90.0,90.0,50014.067
652.0,12.0,200.0,7,1,0.14285714285714285,93.0,93.0,93.0,50014.067
653.0,11.0,200.0,7,1,0.14285714285714285,93.0,93.0,93.0,50014.067
654.0,10.0,200.0,7,1,0.14285714285714285,93.0,93.0,93.0,50014.067
652.0,12.0,250.0,7,1,0.14285714285714285,93.0,93.0,93.0,50014.067
653.0,11.0,250.0,7,1,0.14285714285714285,93.0,93.0,93.0,50014.067
654.0,10.0,250.0,7,1,0.14285714285714285,93.0,93.0,93.0,50014.067
650.0,10.0,200.0,7,1,0.14285714285714285,95.0,95.0,95.0,50014.067
651.0,12.0,200.0,7,1,0.14285714285714285,96.0,96.0,96.0,50014.067
652.0,11.0,200.0,7,1,0.14285714285714285,96.0,96.0,96.0,50014.067
653.0,10.0,200.0,7,1,0.14285714285714285,96.0,96.0,96.0,50014.067
651.0,12.0,250.0,7,1,0.14285714285714285,96.0,96.0,96.0,50014.067
652.0,11.0,250.0,7,1,0.14285714285714285,96.0,96.0,96.0,50014.067
653.0,10.0,250.0,7,1,0.14285714285714285,96.0,96.0,96.0,50014.067
650.0,12.0,200.0,7,1,0.14285714285714285,99.0,99.0,99.0,50014.067
651.0,11.0,200.0,7,1,0.14285714285714285,99.0,99.0,99.0,50014.067
652.0,10.0,200.0,7,1,0.14285714285714285,99.0,99.0,99.0,50014.067
650.0,12.0,250.0,7,1,0.14285714285714285,99.0,99.0,99.0,50014.067
651.0,11.0,250.0,7,1,0.14285714285714285,99.0,99.0,99.0,50014.067
650.0,11.0,250.0,7,1,0.14285714285714285,102.0,102.0,102.0,50014.067
650.0,10.0,150.0,7,0,0.0,inf,inf,inf,50014.067
650.0,11.0,150.0,7,0,0.0,inf,inf,inf,50014.067
650.0,12.0,150.0,7,0,0.0,inf,inf,inf,50014.067
650.0,13.0,150.0,7,0,0.0,inf,inf,inf,50014.067
650.0,16.0,150.0,7,0,0.0,inf,inf,inf,50014.067
650.0,17.0,150.0,7,0,0.0,inf,inf,inf,50014.067
650.0,18.0,150.0,7,0,0.0,inf,inf,inf,50014.067
650.0,19.0,150.0,7,0,0.0,inf,inf,inf,50014.067
651.0,10.0,150.0,7,0,0.0,inf,inf,inf,50014.067
651.0,11.0,150.0,7,0,0.0,inf,inf,inf,50014.067
651.0,12.0,150.0,7,0,0.0,inf,inf,inf,50014.067
651.0,13.0,150.0,7,0,0.0,inf,inf,inf,50014.067
651.0,16.0,150.0,7,0,0.0,inf,inf,inf,50014.067
651.0,17.0,150.0,7,0,0.0,inf,inf,inf,50014.067
651.0,18.0,150.0,7,0,0.0,inf,inf,inf,50014.067
652.0,10.0,150.0,7,0,0.0,inf,inf,inf,50014.067
652.0,11.0,150.0,7,0,0.0,inf,inf,inf,50014.067
652.0,12.0,150.0,7,0,0.0,inf,inf,inf,50014.067
652.0,15.0,150.0,7,0,0.0,inf,inf,inf,50014.067
652.0,16.0,150.0,7,0,0.0,inf,inf,inf,50014.067
652.0,17.0,150.0,7,0,0.0,inf,inf,inf,50014.067
653.0,6.0,150.0,7,0,0.0,inf,inf,inf,50014.067
653.0,10.0,150.0,7,0,0.0,inf,inf,inf,50014.067
653.0,11.0,150.0,7,0,0.0,inf,inf,inf,50014.067
653.0,12.0,150.0,7,0,0.0,inf,inf,inf,50014.067
653.0,15.0,150.0,7,0,0.0,inf,inf,inf,50014.067
653.0,16.0,150.0,7,0,0.0,inf,inf,inf,50014.067
654.0,6.0,150.0,7,0,0.0,inf,inf,inf,50014.067
654.0,9.0,150.0,7,0,0.0,inf,inf,inf,50014.067
654.0,10.0,150.0,7,0,0.0,inf,inf,inf,50014.067
654.0,11.0,150.0,7,0,0.0,inf,inf,inf,50014.067
654.0,12.0,150.0,7,0,0.0,inf,inf,inf,50014.067
654.0,15.0,150.0,7,0,0.0,inf,inf,inf,50014.067
655.0,9.0,150.0,7,0,0.0,inf,inf,inf,50014.067
655.0,10.0,150.0,7,0,0.0,inf,inf,inf,50014.067
655.0,11.0,150.0,7,0,0.0,inf,inf,inf,50014.067
655.0,12.0,150.0,7,0,0.0,inf,inf,inf,50014.067
656.0,9.0,150.0,7,0,0.0,inf,inf,inf,50014.067
656.0,10.0,150.0,7,0,0.0,inf,inf,inf,50014.067
656.0,11.0,150.0,7,0,0.0,inf,inf,inf,50014.067
656.0,12.0,150.0,7,0,0.0,inf,inf,inf,50014.067
657.0,5.0,150.0,7,0,0.0,inf,inf,inf,50014.067
657.0,9.0,150.0,7,0,0.0,inf,inf,inf,50014.067
657.0,10.0,150.0,7,0,0.0,inf,inf,inf,50014.067
657.0,11.0,150.0,7,0,0.0,inf,inf,inf,50014.067
657.0,12.0,150.0,7,0,0.0,inf,inf,inf,50014.067
658.0,5.0,150.0,7,0,0.0,inf,inf,inf,50014.067
658.0,9.0,150.0,7,0,0.0,inf,inf,inf,50014.067
658.0,10.0,150.0,7,0,0.0,inf,inf,inf,50014.067
658.0,11.0,150.0,7,0,0.0,inf,inf,inf,50014.067
659.0,5.0,150.0,7,0,0.0,inf,inf,inf,50014.067
659.0,8.0,150.0,7,0,0.0,inf,inf,inf,50014.067
659.0,9.0,150.0,7,0,0.0,inf,inf,inf,50014.067
659.0,10.0,150.0,7,0,0.0,inf,inf,inf,50014.067
660.0,8.0,150.0,7,0,0.0,inf,inf,inf,50014.067
660.0,9.0,150.0,7,0,0.0,inf,inf,inf,50014.067
661.0,8.0,150.0,7,0,0.0,inf,inf,inf,50014.067
663.0,0.0,150.0,7,0,0.0,inf,inf,inf,50014.067
663.0,4.0,150.0,7,0,0.0,inf,inf,inf,50014.067
664.0,4.0,150.0,7,0,0.0,inf,inf,inf,50014.067
650.0,11.0,200.0,7,0,0.0,inf,inf,inf,50014.067
651.0,10.0,200.0,7,0,0.0,inf,inf,inf,50014.067
